title,vote_count,vote_average
Oriana,5,3.8
Paradise girls,0,0.0
Paul dans sa vie,2,4.8
Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth,0,0.0
The Polish Bride,4,6.8
Princess,0,0.0
The Proud Princess,7,6.7
Life Hits,6,6.5
Never Travel on a One Way Ticket,0,0.0
Dreams of Dust,2,8.5
The Robber Symphony,0,0.0
The Tale of the Fox,8,6.0
Schoffies,0,0.0
Beware of My Love,0,0.0
The Tale of Tsar Saltan,4,6.0
The Snow Queen,17,5.8
Current,3,6.7
Sonja,2,6.0
Pleasant Days,3,5.8
The Strange Vengeance of Rosalie,1,5.0
The Foot Shooting Party,1,6.0
Innocent Sorcerers,3,7.7
Sunny in the Dark,0,0.0
Chronic,16,5.3
The Black Castle,7,6.7
Highway Dragnet,4,5.6
The Crooked Web,4,5.8
East of Sudan,3,4.8
Maledimiele,7,6.7
Tamas and Juli,1,6.0
Voyage in Time,7,5.8
Hush!,4,5.3
Gesualdo: Death for Five Voices,4,7.0
Tussenland,0,0.0
Killed by Lightning,1,8.0
Uttara,0,0.0
Summer of Goliath,1,5.0
I Know I'll See Your Face Again,0,0.0
Hounded,7,4.8
"Work Hard, Play Hard",5,5.5
Harvest Time,1,5.0
Water and Power,4,9.0
The Phantom,0,0.0
Twelve Chairs,0,0.0
Last Known Address,8,7.1
The Sewers of Paradise,4,6.0
Doraemon:貓狗時空傳,0,0.0
Le Ruffian,6,6.7
Promise,2,5.5
Diving Into the Unknown,7,7.0
A Night In the Woods,4,3.5
Future War,11,2.0
White Fire,5,6.1
"Chau, Beyond the Lines",1,6.0
Friend,9,7.7
Bear Story,30,7.8
3 Braves,2,7.5
Hellions,60,3.8
My Tomorrow,1,5.0
Welcome,26,6.5
No Smoking,7,6.0
Dil Dosti Etc,2,6.5
Dus Kahaniyaan,4,4.8
The Train: Some Lines Shoulder Never Be Crossed...,1,5.0
Awarapan,10,6.3
"Good Boy, Bad Boy",3,3.0
Bheja Fry,11,7.4
MP3: Mera Pehla Pehla Pyaar,4,4.1
Dhol,7,5.9
The Disenchanted,6,5.0
Jaane Tu... Ya Jaane Na,37,6.7
Bachna Ae Haseeno,20,6.5
Fashion,28,5.9
Dostana,42,6.4
Krazzy 4,8,4.5
Bhoothnath,29,6.3
Halla Bol,5,5.2
Maharathi,1,7.0
Golmaal Returns,14,4.3
Jannat,9,5.1
Boris Without Beatrice,2,5.0
Las Plantas,1,0.0
Depth Two,1,4.0
Hotel Dallas,1,8.0
Tashan,9,3.9
Lily Lane,0,0.0
Phoonk,5,3.5
EMI: Liya Hai To Chukana Padega,1,4.0
Karzzzz,3,1.3
Y.M.I. - Yeh Mera India,0,0.0
"Waiter, Scarper!",8,7.0
Sin hijos,16,6.8
We Were Once a Fairytale,0,0.0
Mammal,1,10.0
Scenes from the Suburbs,13,6.7
To Die By Your Side,4,6.5
The American Dreamer,5,6.0
"André Hazes, Zij Gelooft in Mij",3,6.7
Babushka,6,5.5
Beperkt houdbaar,0,0.0
Ape and Super-Ape,0,0.0
The Quiet Love,3,6.0
Bloody Cartoons,1,8.0
Body Language,0,0.0
Chermeni,0,0.0
Dallas Pashamende,0,0.0
O Diabo a Quatro,3,4.8
Domésticas,5,6.2
Boy,4,5.3
Thunderclump,4,6.3
Island Guests,1,8.0
"My God, My God, Why Hast Thou Forsaken Me?",7,7.1
Violent Summer,10,6.7
Eve's Christmas,3,4.5
The Eternal Jew,12,4.0
Female,3,5.7
Loco Fever,2,8.0
Flipping Out - Israel's Drug Generation,1,6.0
Leda - The Fantastic Adventure of Yohko,2,5.8
De Gulle Minnaar,3,5.0
Herbstmilch,0,0.0
A Man and a Woman: 20 Years Later,2,6.0
I’m Glad My Mother Is Alive,4,6.3
Mariages !,27,5.1
Srimanthudu,8,6.8
Dookudu,8,5.3
Businessman,9,6.9
Pokiri,8,6.5
Khaleja,7,5.9
Athadu,7,6.6
Okkadu,4,6.3
Murari,3,4.7
Time Runner,5,4.6
Jalsa,4,7.3
Atharintiki Daaredi,10,6.6
Gabbar Singh,6,5.1
Race Gurram,6,6.0
Cameraman Ganga Tho Rambabu,4,4.9
Panjaa,6,5.5
Julayi,9,5.4
Eega,33,6.7
Chatrapathi,3,4.5
Vikramarkudu,7,5.5
Simhadri,3,6.7
Roboshark,12,4.7
Curse of the Wolf,3,4.7
Skull Forest,2,3.0
Swamp Zombies!!!,3,3.3
L'ange de goudron,0,0.0
"Italy: Love It, or Leave it",3,6.3
The Third Eye,2,6.0
The Dark Side Of Chocolate,2,7.0
4th Man Out,97,6.8
99,5,5.6
The Stoneman Murders,0,0.0
8 X 10 Tasveer,5,4.2
Kike Like Me,0,0.0
Room 205,5,4.4
Kingdom of Crooked Mirrors,9,6.0
Northern Light,1,6.0
Loverboy,2,6.5
Lucid,0,0.0
Een Maand Later,0,0.0
La maison,0,0.0
"Meine Frau, meine Freunde und ich",0,0.0
The Girl with the Red Hair,3,6.3
Mechanics of the Brain,1,5.0
Mémoire de glace,1,7.0
The Colonel,1,5.0
A Tale of a Naughty Girl,3,7.0
Een Monument voor een Gorilla,0,0.0
All The Best,12,6.0
Mutum,1,9.0
Agyaat,3,5.3
O princezně Jasněnce a létajícím ševci,3,4.8
Oh Jonathan – oh Jonathan!,1,6.0
The Indecent Woman,6,5.8
Ora o mai più,2,7.0
Winky's Horse,11,6.3
Lily Sometimes,15,5.9
Kisna: The Warrior Poet,3,6.7
Perpetrators of the Crime,0,0.0
Dig Your Grave Friend... Sabata's Coming,0,0.0
And the Crows Will Dig Your Grave,0,0.0
Exorcismo,2,7.5
The Last Man on the Moon,21,6.3
The Killer Wore Gloves,2,5.5
Dad's Army,83,4.7
Two Men in Town,22,6.8
Ringing Bell,5,7.2
Night Flight,11,7.8
Dabangg,49,5.9
Khatta Meetha,10,5.1
Golmaal 3,17,5.0
"Dear Guest, When Will You Leave?",9,6.2
Rakht Charitra,7,5.4
Kaalo,2,2.8
No Home Movie,7,8.1
984: Prisoner of the Future,0,0.0
Robo Vampire,6,3.6
Il giorno in più,24,6.2
The Girl in the Yellow Pajamas,3,6.8
Il Paramedico,2,5.0
Bloodlock,2,3.3
Shor in the City,9,6.5
Yeh Saali Zindagi,6,4.8
No One Killed Jessica,21,6.5
Bodyguard,29,5.2
Thank You,16,5.7
404: Error Not Found,3,5.2
Shuttlecock Boys,1,10.0
1920: Evil Returns,5,5.4
Ghost,1,4.5
Chhodo Kal Ki Baatein,0,0.0
Idiot in Paris,2,6.0
Spike Island,31,6.8
Behavior,14,7.0
Conspiracy Encounters,2,2.5
Family Film,3,7.0
Blackbird,10,5.4
Pretpark Nederland,0,0.0
Farewell to the Summer Light,3,8.0
Sharunas Bartas: An Army of One,0,0.0
Der Struwwelpeter,1,7.0
The Embryo Hunts in Secret,9,6.2
The Rashevski Tango,1,7.0
Next Stop Paradise,7,8.0
Trench of Hope,2,8.0
Three Seats for the 26th,2,6.5
Trying to Kiss the Moon,0,0.0
Uitgesloten,0,0.0
The chosen,2,5.3
Uno,10,6.8
Barbara the Fair with the Silken Hair,5,6.1
Visions of Suffering,1,3.0
The Fabulous World of Jules Verne,14,6.4
The War of the Worlds: Next Century,4,6.5
The Wooden Camera,3,7.0
The World's Greatest Sinner,2,6.5
A Private Affair,4,4.1
All Stars,6,6.8
Les amants du bagne,1,7.0
The Art of Football from A to Z,1,6.0
Aung San Suu Kyi - Lady of No Fear,0,0.0
The Jester's Tale,2,7.0
The Sin,3,6.0
All About Love,3,5.8
Drei weiße Birken,1,4.0
Last Day of Freedom,3,7.3
The Watcher in the Attic,4,7.5
Escort,3,6.3
Exposed,12,5.1
Le festin de la mante,3,5.3
De Flat,2,7.0
The Great Global Warming Swindle,18,6.7
Nails,1,5.5
Hammer & Tickle,3,8.3
Hata Göteborg,1,8.0
Critique of Separation,4,7.0
Open Season: Scared Silly,57,5.5
Les oiseaux de passage,0,0.0
Becoming Mike Nichols,3,6.7
Homegrown: The Counter-Terror Dilemma,1,8.0
Aligarh,9,7.3
A Girl in the River: The Price of Forgiveness,9,8.1
Berth Marks,14,7.1
Triangle: Remembering the Fire,0,0.0
100 Million BC,26,3.1
Behave Yourself!,5,6.3
Chemical Wedding,8,5.8
Go Man Go,1,5.0
Band of Angels,7,5.0
The Lost Man,0,0.0
Plan 9,14,4.1
The History of Eternity,4,8.3
Kiss Of Life,11,5.6
Κλέφτες,1,8.0
Alter Ego,2,4.5
Straight Story,6,5.2
Loafing and Camouflage: Sirens in the Aegean,8,6.6
Loafing and Camouflage: I-4,6,4.9
Gordon's War,0,0.0
They Eat Scum,1,6.0
Twist,0,0.0
Commando - A One Man Army,11,6.0
Boss,23,5.5
Jolly LLB,21,6.9
Shuddh Desi Romance,29,5.7
Ek Thi Daayan,8,5.6
Kustom Kar Kommandos,10,7.1
Leben nach Microsoft,2,4.8
The Barkley Marathons: The Race That Eats Its Young,25,8.1
Killer Cop,0,0.0
Underwater Impressions,5,6.6
In Orange,6,7.0
I Am a Nymphomaniac,3,3.7
The King's Beard,0,0.0
Kiss and Run,0,0.0
Little Blond Death,10,7.2
The Little Polar Bear,11,5.7
Der Kronzeuge,2,6.0
Kooky,11,6.8
The Last Summer,1,7.0
Naked Paradise,0,0.0
On Our Own,1,9.5
Nuits rouges,3,6.7
Oysters at Nam Kee's,5,4.6
Offset,0,0.0
Olga's House of Shame,4,5.3
Otto er et næsehorn,3,5.7
The Plank,9,6.4
Prince and the Evening Star,5,5.4
Annaluise & Anton,7,7.3
Directed by Andrei Tarkovsky,2,7.0
"Danny, The Champion of the World",8,4.9
Le roman de Georgette,1,6.0
Rot ist die Liebe,1,5.0
Shattered Glass,3,5.7
The Seventh Juror,12,6.6
Shelter Island,4,4.5
Skin,5,6.6
The Snowman,0,0.0
The Purse Snatcher,0,0.0
Teenage Angst,2,5.3
Teenage Gang Debs,0,0.0
Die Tigerin,0,0.0
Wolf Summer,9,5.4
En Route,2,8.5
Kara Bela,11,6.8
Women Talking Dirty,2,3.5
Zadelpijn,2,2.8
The Fearless Triplets,1,5.5
Swan Lake,3,7.0
Die Abrafaxe - Unter schwarzer Flagge,6,5.8
The Acid Eaters,3,5.0
Love and Magnets,6,6.0
Aksuat,0,0.0
Allyson Is Watching,1,6.0
Ma Ma,36,5.9
Singham Returns,27,6.0
Raja Natwarlal,8,5.5
Dedh Ishqiya,10,7.0
Sulemani Keeda,1,0.0
Darr @ the Mall,4,5.5
"She Smiles, She’s Snared!",25,6.6
2 States,46,6.4
Heropanti,15,5.4
Palm Trees in the Snow,119,7.3
Spanish Affair 2,126,5.3
Roar,4,5.8
Creature,3,3.3
Hunterrr,5,5.4
Stonados,14,4.1
Thumb Wars: The Phantom Cuticle,16,6.8
Thumbtanic,8,6.4
Lost on Journey,15,6.2
Snow on The Blades,3,5.7
The Belgrade Phantom,5,5.5
Bella Bettien,1,6.4
Burning Love,1,5.0
Cool!,3,3.3
Dangerous Invitations,3,5.2
Ellis in Glamourland,6,5.3
Filmpje!,8,4.9
"Die Frau, die im Wald verschwand",0,0.0
Intoxicating,3,5.8
The Legend of Sleepy Hollow,3,4.8
LelleBelle,11,5.5
The Little Bear Movie,2,6.0
Mira,2,6.3
The Seduction of Inga,1,5.0
Dutch in Seven Lessons,1,5.0
The New Gulliver,4,6.5
Eye of the Eagle,3,4.7
Panic in the Skies,1,0.5
Red Eagle,9,5.8
Robert Mitchum Est Mort,3,7.0
The Singing Ringing Tree,13,6.1
Student Seduction,2,5.0
Too Fat Too Furious,15,6.2
Bibi,0,0.0
Prisoner/Terrorist,0,0.0
Baba Yaga,1,6.0
Het zwijgen,1,6.0
Happy Family,1,6.0
Despiser,1,5.0
Sunshine Barry & the Disco Worms,12,5.2
Dreamland,5,3.2
Father of Four: Never Gives Up!,3,4.8
Frank & Wendy,1,7.0
Invisible Mom,1,3.0
Locusts: The 8th Plague,7,4.7
Warm Spring,2,4.5
Lost in New York,1,5.0
Pervert!,21,5.6
Phileine Says Sorry,9,5.5
The Revenge of the Living Dead Girls,6,5.8
Remote Control,5,5.9
The Dark Diamond,1,4.5
Summers Past,2,3.8
Shock Head Soul,0,0.0
Emergency Kisses,3,7.3
One Hundred Days After Childhood,5,6.4
The Princess and the Pea,1,6.0
Sure Fire,0,0.0
"I, a Woman",2,8.8
The Parallel Street,2,8.5
MollyCam,0,0.0
"I Flunked, But...",2,2.5
Pastorale,5,5.4
Plastic Jesus,2,7.3
The Spin Kid,1,5.5
Crulic - The Path to Beyond,7,7.3
Russian Symphony,3,6.0
The Shamer's Daughter,50,5.5
The White Bus,4,5.1
On the Comet,6,5.6
The White Dove,5,7.8
Images of a Relief,1,10.0
Lyrical Nitrate,0,0.0
On the Bowery,9,6.3
Beast,2,6.5
Funeral Ceremonies,2,5.0
Book of Days,1,10.0
Found Memories,2,8.5
Avé,6,8.0
Max & Co,2,6.8
Bovines,0,0.0
It's Gradiva Who Is Calling You,10,7.2
Slow Action,3,7.3
O'er the Land,1,9.0
¡Vivan las Antipodas!,5,7.5
Life Lesson,0,0.0
Finale,3,2.8
Meanwhile,4,6.3
Anémone,0,0.0
It Happened in Europe,4,5.3
Amber City,0,0.0
Sogobi,2,8.5
The Coming of Sin,1,4.0
The Bells Toll for the Barefooted,1,5.0
Atomic Age,6,4.8
The Fourth Dimension,3,5.0
At the First Breath of Wind,2,8.5
Dad,2,6.5
The Twelve Months,8,4.2
Okinawa Rendez-vous,0,0.0
Good for Nothing,6,6.5
...E fuori nevica!,26,5.7
Champion,6,6.2
Champion,4,3.9
Ciudad Delirio,3,5.7
Clan of Amazons,3,6.3
Q Planes,3,5.2
Fighting Fools,0,0.0
Hold That Baby!,0,0.0
Momentum,3,6.2
"Nikki, Wild Dog of the North",1,7.0
Ride a Crooked Trail,5,5.5
Ride the Wild Surf,6,4.6
Secrets of Life,2,8.0
The Flying Dagger,6,5.8
The Naked Maja,0,0.0
The Tournament,1,5.0
The Tournament,9,6.0
Treasure Hunters,4,7.1
Who Done It?,7,6.9
Skull,0,0.0
Inori,2,2.0
36,4,7.5
Silent Ones,0,0.0
Darkness,0,0.0
Die Welt,0,0.0
"differently, Molussia",1,5.0
The Teasers,12,5.5
I Embrace You With 1000 Arms,4,6.3
You Are Not I,1,5.0
Mamay,3,5.8
A Story of the Forest: Mavka,2,10.0
Successive Slidings of Pleasure,10,5.6
The Golden Key,2,6.0
Nostos: The Return,5,7.8
Quick Billy,2,6.5
The Sun and the Moon,0,0.0
The Tale of John and Marie,5,7.1
Quixote,0,0.0
Spark of Being,0,0.0
Méditerranée,5,6.4
Ramin,1,5.0
The bitter herb,2,5.0
A Journey Through Fairyland,2,3.3
The Deflowering of Eva van End,3,4.5
Ein Teil von mir,0,0.0
Hate Story 3,12,6.5
The Field of Enchantment,2,7.0
Prince Bayaya,1,5.0
L'Été en pente douce,5,6.8
Sour Grape,1,5.0
Wool 100%,3,5.8
All Stars 2: Old Stars,10,6.8
Banana Pancakes and the Children of Sticky Rice,0,0.0
Saturday October 5th,1,5.0
Lucky in Love,6,4.7
An Example of Intonation,1,8.0
Blazing a Trail to the Stars,3,6.7
Twigson,2,3.5
Giano,0,0.0
The Blue Planet,5,8.4
Kaili Blues,14,7.4
Mother,1,10.0
Francofonia,19,6.8
The Event,1,5.0
Pioneers in Ingolstadt,2,6.5
Szaffi,3,4.8
Buried in Light,0,0.0
On the Road: A Document,0,0.0
The Great Flood,5,5.9
Manufractur,5,7.2
The Woman Who Powders Herself,7,6.7
The Halt,7,3.9
"Life, Autumn",2,6.5
Stellar,12,6.9
Get Ready,4,7.8
In Memory of the Day Passed By,4,8.5
Father and Daughter,45,7.4
Schwechater,12,5.3
Portrait,5,4.0
Déjeuner du matin,2,9.0
Dream Work,7,8.1
Factory,4,5.0
Wind,3,6.0
Instructions for a Light & Sound Machine,5,7.0
Feelings of Mountains and Waters,2,5.0
Mermaid,10,6.6
Buddy Hutchins,8,3.3
The Ouija Exorcism,15,4.6
Remember,173,7.4
Back To The Sea,2,4.0
Godheten,3,1.0
Future My Love,4,2.8
Tabloid Truth,9,5.0
It Was the Son,17,6.9
Breaking with Old Ideas,0,0.0
The Leather Boys,5,6.8
The Bogus Man,1,6.0
Oosaravelli,6,5.7
For Grace,2,7.5
White Wall,5,2.6
The Mermaid,76,6.2
Stranded,14,5.3
Beyond,9,3.9
Airplane vs Volcano,17,3.5
Holi,0,0.0
Blood Ties,4,6.0
Kapıcılar Kralı,6,7.5
Skyscraper,10,4.0
Better Mus Come,1,4.0
The Real Miyagi,4,6.8
Si può fare l'amore vestiti?,4,4.8
Merci patron !,31,7.5
Chi lavora è perduto,3,4.5
Yankee,2,3.5
La Vacanza,4,4.5
Action,5,3.8
Love & Passion,9,3.9
All Ladies Do It,159,3.8
P.O. Box Tinto Brass,22,5.1
Black Angel,12,5.6
May Morning,0,0.0
The Sex of Angels,1,6.0
The Man from Hong Kong,11,7.3
Fine Dead Girls,9,5.8
Emelie,194,5.4
Summers Downstairs,6,6.0
Täterätää - Die Kirche bleibt im Dorf 2,4,4.5
Summer Camp Nightmare,3,5.5
The Office Wife,1,0.0
La pazza della porta accanto: conversazione con Alda Merini,2,8.0
Carry On Girls,21,6.1
Jare vs. Cheek,0,0.0
A Hole in the Head,2,6.5
Children of Beslan,2,8.0
War,11,6.5
Morgana,2,6.3
Belgica,45,5.9
Girl Asleep,35,6.9
The Neon Demon,926,6.4
Sun Choke,10,6.5
Gold Coast,3,5.3
Take Me to the River,9,6.2
Evolution,47,6.4
Sunset Song,37,6.5
They Call Me Jeeg Robot,575,7.5
Superpai,9,5.7
Night Sights,7,3.5
Sakuran,11,6.4
Vinnaithaandi Varuvaayaa,19,7.7
Demonte Colony,7,7.6
Roja,9,7.1
Ayan,19,6.7
Mouna Raagam,3,7.7
Anjathe,3,5.2
Pizza 2: Villa,3,5.7
Yuddham Sei,3,7.7
Eeram,4,5.3
Pammal K. Sambandam,5,6.6
Joi Baba Felunath,5,7.3
Long Way Down,21,7.4
Noiseman Sound Insect,4,7.3
Motherland,2,3.0
Asura,17,6.4
Area 88,5,7.1
Hill of Freedom,14,7.6
Nobody's Daughter Haewon,15,7.0
Tokyo Family,18,7.6
Hot Bot,38,4.2
Rushlights,18,4.6
Kick,9,6.4
Bommarillu,6,5.6
Arundhati,7,5.6
Happy,5,5.8
Parugu,6,4.5
Happy Days,5,6.6
Aarya 2,5,6.6
Desamuduru,3,6.7
The Amy Fisher Story,8,3.5
Dudes & Dragons,10,4.2
Pray For Death,8,5.9
You're Ugly Too,5,6.6
Priest of Darkness,3,7.3
Portrait of a Young Man in Three Movements,1,10.0
Jack and the Beanstalk,4,5.9
Dream of a Rarebit Fiend,14,6.8
The Thieving Hand,5,6.4
Fraktus,13,7.2
Hide and Seek,8,4.3
The Staple of News,2,8.0
La felicità è un sistema complesso,19,5.4
Elvis & Nixon,146,6.0
The Iron Ministry,2,6.5
When Night Falls on the Reeperbahn,1,5.0
Let Him Be,0,0.0
Mahana,7,5.7
Two Faces of the Dollar,1,7.0
The Battle of the Damned,2,4.5
"Durango Is Coming, Pay or Die",1,6.0
A Place Called Today,0,0.0
Jack and the Beanstalk,7,5.5
Dil Dhadakne Do,43,6.7
Eye in the Sky,532,7.2
Kareem: Minority of One,4,7.8
Between Eleven and Midnight,0,0.0
The Truth About Bebe Donge,3,6.0
Love and the Frenchwoman,1,6.0
Camino,15,4.8
Road Games,23,5.9
Ava's Possessions,41,6.1
Monster High Great Scarrier Reef,11,7.2
Bleeding Heart,28,4.9
You Are Not Alone,4,5.5
Goddess of Love,9,6.2
Yosemite,8,4.5
Weaponized,14,3.8
The Rocket Post,1,7.0
Rogue River,33,5.0
Two Friends,24,6.6
Unnatural & Accidental,1,5.0
The Sweatbox,4,7.8
"Hello, My Name Is Doris",156,6.5
God is on Air,1,10.0
'Til Madness Do Us Part,6,6.8
La belle captive,9,6.9
Lethal Seduction,7,5.7
Mellow Mud,4,6.9
Earthling,7,3.3
Legend of the Forest,2,7.0
The Amityville Asylum,13,3.8
Back Stage,9,6.3
Body Team 12,4,7.5
That Little Band Of Gold,1,7.0
The Movies,0,0.0
A Quiet Place in the Country,9,5.3
Angels in Disguise,1,6.0
"Cornbread, Earl and Me",0,0.0
Draegerman Courage,0,0.0
Five Shaolin Masters,11,7.3
Onaayum Aattukkuttiyum,6,7.4
Race Street,3,5.7
Jungle Cavalcade,0,0.0
Kenny Chesney: Summer In 3D,1,10.0
Master Minds,0,0.0
Women in Cages,15,5.6
The Stalker,2,1.0
I Dream Of Wires,7,6.9
Roar,19,5.6
Outing - Engaged by Mistake,18,4.9
Mademoiselle C,7,5.9
Miss Oyu,9,6.1
Mr. Right,395,6.3
The Flying Man,3,4.2
Blondie Plays Cupid,3,7.0
Waitress!,7,3.4
All the Love You Cannes!,1,6.0
Tales from the Crapper,7,3.6
Make Your Own Damn Movie,1,5.0
Return to Nuke 'Em High Volume 1,19,5.3
"Return to Return to Nuke 'Em High, aka Volume 2",0,0.0
Coconut Hero,28,6.2
Estranged,27,5.1
Backtrack,131,5.7
The Encounter,11,4.2
Borderline,5,4.8
The City Without Jews,4,6.0
Maïna,4,5.3
Invocation of My Demon Brother,13,6.1
Tie Pimeään,1,4.5
Ratter,102,5.1
The Snake God,0,0.0
Road to Victory,0,0.0
USS Seaviper,6,2.3
54 Days,1,0.0
Groupies,0,0.0
Sethupathi,4,5.8
Force,11,6.2
DC Showcase: Jonah Hex,23,6.5
Pee-wee's Big Holiday,69,5.8
Miracles from Heaven,191,6.8
Millipilleri,0,0.0
Noin 7 veljestä,1,6.0
The Answers,8,8.4
The Confirmation,52,6.3
Prologue,10,6.6
The Daughter,25,6.4
Sugar Hill,17,5.6
The Last Patrol,1,4.0
Test,5,7.4
Exit Marrakech,8,6.1
Space Tourists,5,5.5
Life Is Sacred,0,0.0
Day of the Idiots,3,8.0
This Night,4,7.0
Palermo or Wolfsburg,4,8.3
Neue Vahr Süd,12,6.1
The Driftless Area,26,5.2
Under the Shadow,153,6.7
Ivy,6,8.0
The Young Kieslowski,4,6.5
Vinodentro,1,6.0
Don't Die Without Telling Me Where You're Going,2,7.3
Kokoyakyu: High School Baseball,0,0.0
A More Perfect Union,1,6.5
First Comes Courage,0,0.0
The Giant Behemoth,9,5.3
Little Dead Rotting Hood,22,3.9
Florence Foster Jenkins,409,6.7
Beynelmilel,7,6.1
We Have Only One Life,5,8.2
Love at 16,1,10.0
The Drunkard,3,6.0
"Learn How to Read and Write, Son",5,7.1
One Man and his Cow,84,7.1
And the Wife Shall Revere Her Husband,3,6.7
Alice in the Navy,2,8.0
Groom from London,1,9.0
Throbs at the Desk,2,7.0
I arhontissa ki o alitis,2,4.5
Extended Play,5,5.7
The Valiants of Samothrace,3,7.0
It's a Long Road,3,8.0
Bela Lugosi Meets a Brooklyn Gorilla,3,7.0
Here We Go Round the Mulberry Bush,7,6.1
Nothing But the Best,1,5.0
Wrecker,24,3.9
Bad Spelling,3,7.3
Underwater Love,4,6.1
Boys Will Be Boys,5,6.8
Disorder,62,5.6
The Flying Classroom,7,7.2
Poor Pretty Eddie,5,4.3
My Man is a Loser,21,4.4
Spieltrieb,7,5.6
The Land of OZ,11,5.3
12 Paces without a Head,9,7.2
Evil Feed,10,4.4
Bayonetta: Bloody Fate,19,5.2
Shana: The Wolf's Music,2,6.3
Two-Bit Waltz,11,5.4
My Big Fat Greek Wedding 2,328,5.6
Born to Be Blue,58,6.7
Bathroom Break,3,6.7
Danny and the Wild Bunch,2,6.0
Failure,3,6.7
Hibernation,2,9.0
Irudhi Suttru,11,6.7
Love's Routine,4,7.3
Saving Norman,5,5.6
Fugu & Tako,3,6.7
The Gift,6,6.0
Apricot,3,5.7
Neon Bull,25,6.5
The Sect,14,6.0
"Digby, the Biggest Dog in the World",6,4.0
The Bliss of Mrs. Blossom,3,8.0
"Coffee, Kill Boss",0,0.0
Confession of a Child of the Century,6,4.9
Hannibal Buress: Comedy Camisado,15,7.1
Jimmy Carr: Funny Business,24,6.9
Hindle Wakes,2,7.0
The Buddha,3,6.0
The Accidental Gangster and the Mistaken Courtesean,2,3.5
Barista,6,6.7
I Saw the Light,48,5.9
Get a Job,217,5.2
What We Become,35,5.7
Restless,8,4.9
Shock 'Em Dead,5,4.3
Keanu,434,6.0
The Taiwan Oyster,2,6.8
Honey Night,2,9.3
Sparrows,9,7.3
The Lure,31,6.1
White Girl,109,5.5
Yoga Hosers,107,4.7
Run Boy Run,38,7.2
Google and the World Brain,5,6.2
Brasilintime: Batucada com Discos,3,5.7
The Devil's Veil,2,4.0
War on Everyone,105,5.8
The Notorious Mr. Bout,4,4.8
Elektro Moskva,3,5.2
Wavemakers,0,0.0
Haack ...The King of Techno,1,8.0
Tony Benn: Will and Testament,2,6.0
Brian Eno: Another Green World,0,0.0
This Is The Life,1,8.0
What Darwin Didn't Know,0,0.0
The People Speak,3,8.0
When Bjork Met Attenborough,5,9.2
Aus Liebe zu Dir,0,0.0
What Is Left,0,0.0
The Perfect House,6,5.2
Love & Friendship,171,6.4
Game For Vultures,2,2.5
The Sentimental Engine Slayer,2,2.5
Razzia,9,6.7
Grand Central,26,5.6
Me Him Her,10,4.7
A Bit of Bad Luck,7,4.4
Last Girl Standing,12,5.3
Giovanni's Island,17,7.0
Remote Control,3,7.0
The House of Fear,17,6.8
Vdrebezgi,3,3.3
Smorgasbord,4,3.9
So This Is Love,1,5.0
Song of the Saddle,0,0.0
The Lion and the Horse,1,5.0
The Lone Wolf Meets a Lady,2,6.8
The Purchase Price,8,5.3
The Rich Are Always with Us,2,6.8
Three Cheers for the Irish,0,0.0
Vacation,0,0.0
White Bondage,0,0.0
Wide Open,0,0.0
Wide Open,5,4.0
Elections Day 2,12,7.0
They're Watching,50,5.5
Down and Dirty Duck,2,4.5
Barolo Boys,0,0.0
Kryptonita,3,4.7
FLicKeR,0,0.0
Prospect,7,6.4
Cairn,3,8.0
Prague,15,6.7
Mad Ship,1,7.0
Spawn: The Recall,9,6.1
The Fire Next Time,2,5.3
Creature,21,4.0
Alex: The Life of a Child,3,5.2
Checkpoint,2,8.5
Justice League vs. Teen Titans,177,6.8
Bill,20,7.0
Emergency Exit,0,0.0
Who Took Johnny,19,6.6
No Más,3,7.7
Tre tocchi,6,4.5
Tea Time,3,8.3
Ice Age: The Great Egg-Scapade,92,5.7
On Air,27,5.6
Edgar G. Ulmer: The Man Off-screen,0,0.0
Richard Pryor: Live and Smokin',6,4.8
Hopelessly Lost,4,5.1
The Adventures of Tom Sawyer and Huckleberry Finn,3,4.8
The Wonderful Wizard of Oz: 50 Years of Magic,0,0.0
Redland,2,8.0
The Soul of the Bone,1,5.0
Pripyat,1,5.0
Orange Love,2,4.0
Mágica Aventura,0,0.0
Csontvary,2,6.5
April,4,4.0
My Worst Nightmare,59,5.1
Path of Destruction,5,4.5
Sunshine Superman,10,7.2
The Ardor,12,4.4
Ardor,3,5.8
Beat,4,4.3
Blonde Dynamite,0,0.0
Everything Is Copy,8,7.6
Faust,6,7.2
From Caligari to Hitler: German Cinema in the Age of the Masses,4,7.3
Hunger,0,0.0
I Spit on Your Grave III: Vengeance is Mine,200,5.1
Incendiary Blonde,0,0.0
Blind Spot,3,3.5
Isle of Fury,0,0.0
Jock of the Bushveld,4,5.1
Kamikaze,3,7.0
Kamikaze 1989,3,5.0
Call to Arms,1,6.0
Heroes of Sung,1,5.5
The Rescue,3,6.2
Lucky Losers,0,0.0
Mapplethorpe: Look at the Pictures,11,7.7
Only the Dead See The End of War,14,8.0
Angel Baby,1,6.0
Sudden Danger,2,6.0
Sugar,9,4.6
The Symbol of the Unconquered,0,0.0
